Type	Chip	Disp	Electrolyte	Potential [V]	Period [s]	A1_first [A]	A2_first [A]	Rat_first	A1_last [A]	A2_last [A]	Rat_last
Standard	2	1	KCl	0.5	2.1	-3.449609367892977e-05	-3.525909367892977e-05	1.0221184464276325	3.6135406321070233e-05	3.5706206321070234e-05	0.9881224526386538
Standard	2	1	KCl	0.5	1.6	-3.4173651137123745e-05	-3.4435851137123744e-05	1.0076725778860416	3.610024886287625e-05	3.5671048862876254e-05	0.9881108852841908
Standard	2	1	KCl	0.5	1.1	-3.3873454314381274e-05	-3.498215431438127e-05	1.0327306447612368	3.504134568561873e-05	3.538714568561873e-05	1.009868342474699
Standard	2	1	KCl	0.5	0.85	-3.375255816053512e-05	-3.186905816053512e-05	0.9441968223255368	3.4554341839464885e-05	3.4888141839464885e-05	1.0096601463732342
Standard	2	1	KCl	0.5	0.6	-2.8271709130434783e-05	-2.8784309130434783e-05	1.0181311995548292	3.052239086956521e-05	3.077269086956521e-05	1.0082005371423763
Standard	2	1	KCl	0.5	0.5	-2.9235518666666667e-05	-2.9843518666666665e-05	1.0207966209504338	3.144198133333333e-05	3.032148133333333e-05	0.964362932853341
Standard	2	1	KCl	0.5	0.3	-2.2974475266666663e-05	-2.4261975266666667e-05	1.056040452939877	2.484032473333333e-05	2.484032473333333e-05	1.0
Standard	2	1	KCl	0.5	0.2	-1.562344913333333e-05	-1.5540009133333335e-05	0.9946593099073128	1.5227930866666669e-05	1.4882230866666668e-05	0.97729829462539
Standard	2	1	KCl	0.5	0.18	-1.766315866666667e-05	-1.6542558666666668e-05	0.9365572137380638	1.5846541333333333e-05	1.696714133333333e-05	1.0707157465107422
Standard	2	1	KCl	0.5	0.15	-3.441267106666667e-05	-3.390007106666667e-05	0.9851043239565171	3.544402893333333e-05	3.569432893333333e-05	1.0070618382710044
Standard	2	1	KCl	0.5	0.14	-3.320461816666667e-05	-3.338341816666667e-05	1.0053847931363804	3.4923481833333335e-05	3.4589681833333334e-05	0.9904419610394803
Standard	2	1	KCl	0.5	0.12	-3.0866822842809364e-05	-3.164162284280936e-05	1.0251013848735162	3.349427715719063e-05	3.332737715719063e-05	0.9950170592063616
Standard	2	1	KCl	0.5	0.11	-3.0768013110367895e-05	-3.162631311036789e-05	1.0278958539480985	3.360498688963211e-05	3.308048688963211e-05	0.9843921974520448
Standard	2	1	KCl	0.5	0.105	-3.138191466666667e-05	-2.7865214666666667e-05	0.8879386411774493	3.297918533333333e-05	3.272888533333333e-05	0.9924103643716446
Standard	2	1	KCl	0.5	0.102	-3.139871287625418e-05	-2.642771287625418e-05	0.8416814084197888	3.347498712374582e-05	3.304578712374582e-05	0.9871784864796694
Standard	2	1	KCl	0.5	0.101	-3.216733813333333e-05	-2.128353813333333e-05	0.6616505862285917	3.2372561866666665e-05	3.2289161866666665e-05	0.997423744208336
Standard	2	1	KCl	-0.8	2.1	4.948490481605351e-05	4.099720481605351e-05	0.8284790072538143	-5.011439518394649e-05	-4.222279518394649e-05	0.8425282801272244
Standard	2	1	KCl	-0.8	1.6	4.907860983277592e-05	4.144920983277592e-05	0.8445473491202089	-5.111679016722408e-05	-4.2712590167224085e-05	0.8355882681109984
Standard	2	1	KCl	-0.8	1.1	4.867464715719064e-05	3.898294715719064e-05	0.8008881303504578	-4.9458452842809366e-05	-4.131645284280936e-05	0.8353769774020793
Standard	2	1	KCl	-0.8	0.85	3.826456725752508e-05	3.774006725752508e-05	0.9862928019943344	-4.145063274247492e-05	-3.065033274247492e-05	0.7394418544319875
Standard	2	1	KCl	-0.8	0.6	3.663800595317726e-05	4.289640595317726e-05	1.1708171565886565	-3.321869404682274e-05	-3.193119404682274e-05	0.9612417032955832
Standard	2	1	KCl	-0.8	0.5	4.08736275e-05	5.04819275e-05	1.2350733367132634	-2.94002725e-05	-3.73753725e-05	1.2712593905379617
Standard	2	1	KCl	-0.8	0.3	6.235986046666666e-05	7.007266046666666e-05	1.1236821240824093	-4.3235739533333337e-05	-6.629083953333333e-05	1.5332417173580497
Standard	2	1	KCl	-0.8	0.2	6.521903489999999e-05	5.98188349e-05	0.9171990200670695	-6.668606510000001e-05	-6.23229651e-05	0.934572537853939
Standard	2	1	KCl	-0.8	0.18	6.490820236666666e-05	6.112930236666666e-05	0.9417808556975128	-6.752139763333334e-05	-6.289609763333333e-05	0.9314987520679424
Standard	2	1	KCl	-0.8	0.15	5.335239366666667e-05	4.572299366666667e-05	0.8569998555703665	-5.5080406333333335e-05	-4.796360633333333e-05	0.8707925290723012
Standard	2	1	KCl	-0.8	0.14	4.95472678e-05	4.20131678e-05	0.8479411613489615	-5.30442322e-05	-4.43897322e-05	0.836843712481901
Standard	2	1	KCl	-0.8	0.12	4.6122232909699e-05	3.7205332909698994e-05	0.8066680765985882	-4.996046709030101e-05	-4.0960167090301e-05	0.8198515641630728
Standard	2	1	KCl	-0.8	0.11	4.3014937759197326e-05	3.2989437759197326e-05	0.7669298034063439	-4.801326224080267e-05	-3.797586224080267e-05	0.7909452611309963
Standard	2	1	KCl	-0.8	0.105	4.0379378466666665e-05	3.455007846666666e-05	0.8556367081080232	-4.5165221533333336e-05	-3.342302153333333e-05	0.7400167739389057
Standard	2	1	KCl	-0.8	0.102	4.290957698996655e-05	2.9546276989966555e-05	0.688570688936768	-4.681922301003345e-05	-3.671032301003345e-05	0.7840865492826815
Standard	2	1	KCl	-0.8	0.101	4.269021073333334e-05	2.597701073333333e-05	0.6085004099792364	-4.756318926666666e-05	-3.692968926666666e-05	0.7764342516986725
Standard	2	1	KCl	0.8	2.1	-7.392078591973245e-05	-7.425458591973245e-05	1.0045156446302188	8.568851408026756e-05	8.413881408026755e-05	0.9819147289851666
Standard	2	1	KCl	0.8	1.6	-7.516647033444816e-05	-7.328297033444816e-05	0.9749422848828808	8.263092966555183e-05	8.177262966555184e-05	0.9896128483187354
Standard	2	1	KCl	0.8	1.1	-7.186644608695652e-05	-7.109164608695652e-05	0.9892188908428488	7.942205391304348e-05	7.925515391304348e-05	0.9978985685741302
Standard	2	1	KCl	0.8	0.85	-6.970311043478261e-05	-7.269521043478262e-05	1.04292634835571	7.833098956521738e-05	7.858128956521738e-05	1.003195414757165
Standard	2	1	KCl	0.8	0.6	-6.332224428093645e-05	-6.297654428093646e-05	0.9945406230634174	7.100275571906355e-05	7.031135571906355e-05	0.990262349777864
Standard	2	1	KCl	0.8	0.5	-6.06197825e-05	-6.00952825e-05	0.991347708976026	6.87222175e-05	6.76970175e-05	0.9850819714890604
Standard	2	1	KCl	0.8	0.3	-4.805299916666666e-05	-4.770729916666666e-05	0.992805860071273	5.592130083333333e-05	5.480070083333333e-05	0.9799611242352926
Standard	2	1	KCl	0.8	0.2	-3.710394013333333e-05	-3.5566140133333334e-05	0.9585542668925752	3.917815986666667e-05	4.0286759866666666e-05	1.028296377465732
Standard	2	1	KCl	0.8	0.18	-4.193521976666667e-05	-4.056431976666666e-05	0.967309101809222	4.523058023333334e-05	4.5659780233333336e-05	1.0094891552968337
Standard	2	1	KCl	0.8	0.15	-7.33421539e-05	-7.27341539e-05	0.9917100880234716	8.09504461e-05	7.992524609999999e-05	0.9873354620092696
Standard	2	1	KCl	0.8	0.14	-7.193417986666667e-05	-7.089697986666667e-05	0.9855812632892668	7.875832013333333e-05	7.790002013333334e-05	0.9891021037707896
Standard	2	1	KCl	0.8	0.12	-6.878129120401338e-05	-6.569379120401338e-05	0.9551113399304744	7.581960879598662e-05	7.496130879598661e-05	0.988679709462634
Standard	2	1	KCl	0.8	0.11	-6.847506234113713e-05	-6.479146234113712e-05	0.9462052333497906	7.535093765886287e-05	7.467143765886288e-05	0.9909821958277903
Standard	2	1	KCl	0.8	0.105	-6.742971876666666e-05	-6.143351876666666e-05	0.9110748182007222	7.519228123333334e-05	7.433398123333334e-05	0.988585264525536
Standard	2	1	KCl	0.8	0.102	-6.762234387959866e-05	-5.484314387959866e-05	0.811021043240481	7.466585612040134e-05	7.397445612040134e-05	0.9907400780500648
Standard	2	1	KCl	0.8	0.101	-6.779198846666667e-05	-4.4653488466666666e-05	0.6586838574387412	7.509221153333334e-05	7.449621153333333e-05	0.9920630916598396
Standard	2	2	MgCl2	-0.5	2.1	2.125329966555184e-05	1.885719966555184e-05	0.8872598590475017	-2.176930033444816e-05	-1.945670033444816e-05	0.8937678306389802
Standard	2	2	MgCl2	-0.5	1.6	2.17574872909699e-05	1.9611687290969897e-05	0.9013764792182328	-2.1002912709030106e-05	-1.9286312709030102e-05	0.918268479054243
Standard	2	2	MgCl2	-0.5	1.1	2.05713089632107e-05	1.7924808963210702e-05	0.8713499464359344	-2.07346910367893e-05	-1.90180910367893e-05	0.9172112091299428
Standard	2	2	MgCl2	-0.5	0.85	1.676866568561873e-05	1.171416568561873e-05	0.6985747050622592	-1.854113431438127e-05	-1.4595334314381273e-05	0.7871866988774536
Standard	2	2	MgCl2	-0.5	0.6	1.4109029866220736e-05	1.3334129866220736e-05	0.9450777262967434	-1.6217770133779263e-05	-9.792430133779266e-06	0.6038086650015501
Standard	2	2	MgCl2	-0.5	0.5	1.2168929666666669e-05	1.6198129666666666e-05	1.3311055376576668	-1.3449190333333332e-05	-8.227830333333335e-06	0.6117714248523165
Standard	2	2	MgCl2	-0.5	0.3	2.56873535e-05	2.69747535e-05	1.050118047388572	-1.17682265e-05	-2.47978465e-05	2.1071863717103
Standard	2	2	MgCl2	-0.5	0.2	2.5497308566666667e-05	2.3876008566666663e-05	0.9364128964529388	-2.386729143333333e-05	-2.283019143333333e-05	0.9565472268649816
Standard	2	2	MgCl2	-0.5	0.18	2.37318184e-05	2.15980184e-05	0.9100869573483674	-2.27120816e-05	-1.99702816e-05	0.87928010966639
Standard	2	2	MgCl2	-0.5	0.15	2.1264279033333333e-05	1.7318379033333334e-05	0.8144352792862383	-2.1245820966666665e-05	-1.9016620966666663e-05	0.895075836161028
Standard	2	2	MgCl2	-0.5	0.14	2.08309866e-05	1.75765866e-05	0.8437712018882485	-2.06538134e-05	-1.80789134e-05	0.8753305285502385
Standard	2	2	MgCl2	-0.5	0.12	2.0014240802675585e-05	1.6843340802675585e-05	0.8415678100777072	-2.008775919732441e-05	-1.7775059197324416e-05	0.8848701850075923
Standard	2	2	MgCl2	-0.5	0.11	1.986815247491639e-05	1.592235247491639e-05	0.801400759080061	-1.947084752508361e-05	-1.6550247525083613e-05	0.8500013933015761
Standard	2	2	MgCl2	-0.5	0.105	1.8500961633333336e-05	1.3267761633333337e-05	0.7171390274886414	-1.8525438366666663e-05	-1.5700138366666664e-05	0.8474907883916182
Standard	2	2	MgCl2	-0.5	0.102	1.993383107023412e-05	1.3937631070234114e-05	0.6991948020993448	-1.897606892976589e-05	-1.6484568929765888e-05	0.8687030486018193
Standard	2	2	MgCl2	-0.5	0.101	1.8997070566666667e-05	1.0425970566666667e-05	0.5488199104213817	-1.8887629433333333e-05	-1.6312629433333334e-05	0.8636673803301341
Standard	2	2	MgCl2	0.5	2.1	-2.3526501003344484e-05	-2.334770100334448e-05	0.9924000598314816	2.652949899665552e-05	2.618379899665552e-05	0.9869692224476768
Standard	2	2	MgCl2	0.5	1.6	-2.2536498862876256e-05	-2.4586898862876253e-05	1.090981301597719	2.5635901137123744e-05	2.5969701137123744e-05	1.0130208022809315
Standard	2	2	MgCl2	0.5	1.1	-2.2532033612040133e-05	-2.3295033612040133e-05	1.0338628999555677	2.5807266387959867e-05	2.623646638795987e-05	1.0166309749179885
Standard	2	2	MgCl2	0.5	0.85	-2.3236372240802675e-05	-2.280727224080268e-05	0.981533261924316	2.5865927759197324e-05	2.5186427759197325e-05	0.9737299196717046
Standard	2	2	MgCl2	0.5	0.6	-2.1505738093645483e-05	-2.0826238093645484e-05	0.9684037814911928	2.391296190635452e-05	2.365076190635452e-05	0.9890352353243902
Standard	2	2	MgCl2	0.5	0.5	-2.020751463333333e-05	-2.1578414633333333e-05	1.0678410989612068	2.3661485366666667e-05	2.3661485366666667e-05	1.0
Standard	2	2	MgCl2	0.5	0.3	-1.7194745033333335e-05	-1.9423945033333334e-05	1.1296442602480306	2.0427654966666663e-05	2.0594554966666663e-05	1.00817029660391
Standard	2	2	MgCl2	0.5	0.2	-9.858848033333334e-06	-9.250878033333336e-06	0.9383325518413088	1.1646521966666668e-05	1.1133921966666664e-05	0.9559868601572978
Standard	2	2	MgCl2	0.5	0.18	-6.978431466666667e-06	-7.669851466666667e-06	1.09907957157746	9.639308533333333e-06	1.0330708533333334e-05	1.07172713661038
Standard	2	2	MgCl2	0.5	0.15	-2.276727543333333e-05	-2.1992475433333333e-05	0.9659686991415044	2.5655524566666666e-05	2.5309824566666663e-05	0.9865253193673088
Standard	2	2	MgCl2	0.5	0.14	-2.373473803333333e-05	-2.2196938033333337e-05	0.9352088909580424	2.5796661966666664e-05	2.5021861966666663e-05	0.9699651062993668
Standard	2	2	MgCl2	0.5	0.12	-2.2308945484949838e-05	-2.1283745484949836e-05	0.9540453402115476	2.4742954515050165e-05	2.3789354515050168e-05	0.961459735965648
Standard	2	2	MgCl2	0.5	0.11	-2.263714297658863e-05	-1.954964297658863e-05	0.863609113429504	2.492735702341137e-05	2.4069057023411373e-05	0.9655679501363142
Standard	2	2	MgCl2	0.5	0.105	-2.28828825e-05	-1.90323825e-05	0.8317301152946969	2.49320175e-05	2.41571175e-05	0.9689194827494406
Standard	2	2	MgCl2	0.5	0.102	-2.163080076923077e-05	-1.8710200769230768e-05	0.8649795709757321	2.482509923076923e-05	2.464629923076923e-05	0.992797611871038
Standard	2	2	MgCl2	0.5	0.101	-2.175860546666667e-05	-1.6096205466666667e-05	0.7397627339364843	2.4089294533333333e-05	2.3922394533333333e-05	0.993071611135434
Standard	2	2	MgCl2	-0.8	2.1	4.271811789297658e-05	3.5517917892976584e-05	0.8314485666704945	-4.213498210702341e-05	-3.7080582107023415e-05	0.880042668888247
Standard	2	2	MgCl2	-0.8	1.6	3.950826595317726e-05	3.264176595317725e-05	0.8262009269620247	-4.114873404682274e-05	-3.540293404682274e-05	0.8603650845379128
Standard	2	2	MgCl2	-0.8	1.1	3.68935225083612e-05	2.926412250836121e-05	0.7932048912306776	-3.80175774916388e-05	-3.15921774916388e-05	0.830988705121647
Standard	2	2	MgCl2	-0.8	0.85	3.0518810066889633e-05	2.6823310066889635e-05	0.8789107441639965	-3.307938993311037e-05	-2.519968993311037e-05	0.7617942768614084
Standard	2	2	MgCl2	-0.8	0.6	2.622187414715719e-05	3.059687414715719e-05	1.1668454350534785	-2.819722585284281e-05	-1.808822585284281e-05	0.6414895545839371
Standard	2	2	MgCl2	-0.8	0.5	2.80473591e-05	3.53310591e-05	1.2596928992148857	-2.40589409e-05	-2.14840409e-05	0.8929753387440259
Standard	2	2	MgCl2	-0.8	0.3	4.868470983333333e-05	5.177220983333333e-05	1.0634182684988718	-2.5117790166666663e-05	-4.028119016666667e-05	1.6036916424329024
Standard	2	2	MgCl2	-0.8	0.2	5.18814455e-05	4.6397845500000006e-05	0.8943051808377237	-5.12226545e-05	-4.78847545e-05	0.9348354740186298
Standard	2	2	MgCl2	-0.8	0.18	5.126611976666666e-05	4.7141519766666666e-05	0.9195453055785622	-5.047898023333334e-05	-4.790408023333334e-05	0.9489906494129275
Standard	2	2	MgCl2	-0.8	0.15	4.16766353e-05	3.54181353e-05	0.849831927290925	-4.27474647e-05	-3.77763647e-05	0.8837100624589791
Standard	2	2	MgCl2	-0.8	0.14	3.953576263333333e-05	3.276466263333333e-05	0.8287348074502258	-4.033443736666667e-05	-3.528003736666667e-05	0.8746877276593158
Standard	2	2	MgCl2	-0.8	0.12	3.785787515050167e-05	3.0049675150501678e-05	0.7937496500012489	-3.936592484949832e-05	-3.431142484949833e-05	0.8716021528943094
Standard	2	2	MgCl2	-0.8	0.11	3.856177501672241e-05	3.058667501672241e-05	0.7931863873864319	-3.917462498327759e-05	-3.2999524983277594e-05	0.842369901367634
Standard	2	2	MgCl2	-0.8	0.105	3.4225876533333334e-05	2.3508976533333332e-05	0.6868772669835768	-3.640562346666667e-05	-2.9372323466666663e-05	0.806807319027519
Standard	2	2	MgCl2	-0.8	0.102	3.536087304347826e-05	2.1306173043478258e-05	0.6025352659500537	-3.800052695652174e-05	-3.149162695652174e-05	0.8287155331438653
Standard	2	2	MgCl2	-0.8	0.101	3.524213596666666e-05	1.7324935966666668e-05	0.4915972171225162	-3.743976403333334e-05	-3.0501764033333333e-05	0.8146890030123328
Standard	2	2	MgCl2	0.8	2.1	-4.7397599899665554e-05	-4.868499989966555e-05	1.027161712886839	5.803110010033445e-05	5.768540010033444e-05	0.9940428494479288
Standard	2	2	MgCl2	0.8	1.6	-4.761796468227425e-05	-4.693846468227425e-05	0.9857301754803278	5.703593531772576e-05	5.728623531772576e-05	1.0043884613902738
Standard	2	2	MgCl2	0.8	1.1	-4.578249337792642e-05	-4.664079337792642e-05	1.018747340668296	5.664210662207358e-05	5.6379806622073575e-05	0.995369169410486
Standard	2	2	MgCl2	0.8	0.85	-4.405173264214047e-05	-4.550613264214047e-05	1.0330157274814815	5.554766735785953e-05	5.511846735785953e-05	0.992273302905144
Standard	2	2	MgCl2	0.8	0.6	-4.158117066889632e-05	-4.209377066889632e-05	1.0123276952465274	5.133052933110368e-05	5.141402933110368e-05	1.001626712233209
Standard	2	2	MgCl2	0.8	0.5	-4.1309298e-05	-4.2346398e-05	1.0251057280130975	4.9885802e-05	4.9885802e-05	1.0
Standard	2	2	MgCl2	0.8	0.3	-3.603875106666667e-05	-3.518045106666667e-05	0.9761839693497628	4.298514893333333e-05	4.161424893333333e-05	0.9681075898532732
Standard	2	2	MgCl2	0.8	0.2	-1.93140018e-05	-1.85391018e-05	0.9598788481007596	2.29337982e-05	2.36251982e-05	1.0301476447106783
Standard	2	2	MgCl2	0.8	0.18	-2.094680453333333e-05	-2.1972004533333333e-05	1.048943026052903	2.6713095466666663e-05	2.6713095466666663e-05	1.0
Standard	2	2	MgCl2	0.8	0.15	-4.7613395100000005e-05	-4.7613395100000005e-05	1.0	5.61821049e-05	5.60152049e-05	0.9970293031865384
Standard	2	2	MgCl2	0.8	0.14	-4.58155669e-05	-4.63281669e-05	1.0111883369492911	5.49878331e-05	5.46420331e-05	0.9937113361173712
Standard	2	2	MgCl2	0.8	0.12	-4.478780762541806e-05	-4.4704407625418063e-05	0.998137886080571	5.395329237458194e-05	5.385789237458194e-05	0.9982318039214796
Standard	2	2	MgCl2	0.8	0.11	-4.349242056856187e-05	-4.469642056856188e-05	1.027682984397293	5.216107943143812e-05	5.301937943143813e-05	1.0164547975110096
Standard	2	2	MgCl2	0.8	0.105	-4.4823018e-05	-4.2593718e-05	0.9502643931740606	5.1939182e-05	5.2630582e-05	1.0133117229300994
Standard	2	2	MgCl2	0.8	0.102	-4.415408468227425e-05	-3.986248468227425e-05	0.9028040093938834	5.253661531772576e-05	5.270351531772576e-05	1.0031768319864278
Standard	2	2	MgCl2	0.8	0.101	-4.49858911e-05	-3.42689911e-05	0.7617719747692183	5.2634608900000006e-05	5.2813408900000005e-05	1.0033970044375118
Standard	2	3	KCl	-0.5	2.1	2.0284608595317728e-05	1.6684508595317728e-05	0.8225206080224291	-1.9650491404682272e-05	-1.6562991404682275e-05	0.8428792473218092
Standard	2	3	KCl	-0.5	1.6	2.166893685618729e-05	1.815223685618729e-05	0.8377077738820468	-2.1103363143812707e-05	-1.8266163143812706e-05	0.8655569739919943
Standard	2	3	KCl	-0.5	1.1	2.091429056856187e-05	1.799369056856187e-05	0.860353857548952	-2.0558609431438127e-05	-1.748300943143813e-05	0.8503984420611248
Standard	2	3	KCl	-0.5	0.85	1.6495999297658863e-05	1.3408499297658863e-05	0.8128334061921194	-1.7347500702341135e-05	-1.3151380702341135e-05	0.7581138590509634
Standard	2	3	KCl	-0.5	0.6	1.3798288093645484e-05	1.5252688093645485e-05	1.1054043798860669	-1.5586811906354515e-05	-1.0794581906354515e-05	0.6925458503771206
Standard	2	3	KCl	-0.5	0.5	1.4372499966666665e-05	1.9093199966666667e-05	1.3284536448737838	-1.1674720033333333e-05	-1.2187320033333334e-05	1.0439068344711
Standard	2	3	KCl	-0.5	0.3	2.62385308e-05	2.70014308e-05	1.0290755608923041	-1.51628692e-05	-2.66427692e-05	1.7571060495595385
Standard	2	3	KCl	-0.5	0.2	2.7744621e-05	2.5682321e-05	0.9256684746207202	-2.6507579e-05	-2.5053179e-05	0.9451326731875438
Standard	2	3	KCl	-0.5	0.18	2.604399516666667e-05	2.4422695166666667e-05	0.9377476462568584	-2.5883604833333336e-05	-2.6145904833333335e-05	1.0101338280231433
Standard	2	3	KCl	-0.5	0.15	2.0704346699999998e-05	1.85705467e-05	0.8969395156042284	-2.17102533e-05	-1.92307533e-05	0.8857912910670646
Standard	2	3	KCl	-0.5	0.14	2.03159765e-05	1.65489765e-05	0.8145794271813614	-2.13238235e-05	-1.86655235e-05	0.875336615874728
Standard	2	3	KCl	-0.5	0.12	1.9973215016722407e-05	1.6194315016722405e-05	0.8108016162227188	-2.0736784983277594e-05	-1.7565784983277594e-05	0.8470833351188656
Standard	2	3	KCl	-0.5	0.11	1.86823262541806e-05	1.42239262541806e-05	0.7613573417281303	-2.0144073745819397e-05	-1.6877773745819397e-05	0.8378530558806224
Standard	2	3	KCl	-0.5	0.105	1.6456416666666667e-05	1.1485416666666667e-05	0.6979293791175681	-1.8245383333333333e-05	-1.4740583333333334e-05	0.8079075711390005
Standard	2	3	KCl	-0.5	0.102	1.8632336454849496e-05	1.0478436454849498e-05	0.5623790918675817	-1.9681563545150503e-05	-1.5902563545150504e-05	0.8079928969397792
Standard	2	3	KCl	-0.5	0.101	1.75302283e-05	8.363028299999999e-06	0.47706328502293377	-1.84590717e-05	-1.54549717e-05	0.8372561714465847
Standard	2	3	KCl	0.5	2.1	-2.6845090334448158e-05	-2.666629033444816e-05	0.9933395642267383	2.9982009665551842e-05	3.0148909665551842e-05	1.0055666715427605
Standard	2	3	KCl	0.5	1.6	-2.5245420200668897e-05	-2.77250202006689e-05	1.098219795126813	3.0031979799331103e-05	2.9686179799331104e-05	0.9884856075986139
Standard	2	3	KCl	0.5	1.1	-2.5900679799331104e-05	-2.6675579799331103e-05	1.0299181336553187	2.94601202006689e-05	2.91144202006689e-05	0.9882654925490715
Standard	2	3	KCl	0.5	0.85	-2.5221578394648827e-05	-2.599647839464883e-05	1.0307236917481901	2.868482160535117e-05	2.8863721605351175e-05	1.0062367478683092
Standard	2	3	KCl	0.5	0.6	-2.41925741e-05	-2.42759741e-05	1.003447338826173	2.68051259e-05	2.66382259e-05	0.9937735789556579
Standard	2	3	KCl	0.5	0.5	-2.2530406133333333e-05	-2.1755606133333332e-05	0.9656109172904035	2.503409386666667e-05	2.3746593866666668e-05	0.9485701377146976
Standard	2	3	KCl	0.5	0.3	-2.00140121e-05	-1.89053121e-05	0.9446038108471015	2.19715879e-05	2.16257879e-05	0.9842614925432859
Standard	2	3	KCl	0.5	0.2	-1.1418380766666665e-05	-1.1680640766666665e-05	1.0229682303786547	1.3079079233333336e-05	1.2566479233333333e-05	0.9608076386070367
